nsa_name,temp_mean,temp_median,temp_min,temp_max
Reservoir Hill,32.43019833385098,32.4086952209473,31.978796005249,32.1338882446289
Richnor Springs,31.323982872148864,31.3094215393066,31.2053871154785,31.3020305633545
Ridgely's Delight,32.72891351252768,32.7777624130249,32.2432136535645,32.5956993103027
Riverside,32.3853195585538,32.3865051269531,31.05690574646,32.0924491882324
Rognel Heights,31.325234114764633,31.2282381057739,29.1690864562988,30.8844375610352
Roland Park,30.46720834351355,30.526926994323702,28.6280498504639,29.1673564910889
Rosebank,31.148537086504682,31.1462278366089,30.62327003479,30.9167232513428
Rosemont,31.269259136520844,31.3069200515747,28.3401699066162,31.1760959625244
Rosemont East,31.170318232638067,31.1625995635986,30.7895431518555,31.1371002197266
Rosemont Homeowners/Tenants,32.781428663151615,32.8010635375977,32.2022705078125,32.5270080566406
Sabina-Mattfeldt,30.455575615119074,30.38289880752565,29.0702705383301,30.1840438842773
Saint Agnes,32.08818810057468,32.0547027587891,31.2571067810059,32.0339126586914
Saint Helena,31.8417072001378,31.8484687805176,31.2543201446533,31.8310565948486
Saint Josephs,31.960020465873374,31.96867895126345,31.0779857635498,31.727819442749
Saint Paul,32.059489933861244,32.090275764465346,31.2159671783447,31.6970272064209
Sandtown-Winchester,32.58318870810053,32.5817565917969,31.6638507843018,32.0064353942871
Seton Business Park,31.36843421312443,31.3767509460449,28.5774765014648,30.6299896240234
Seton Hill,33.02628208494662,32.9450149536133,31.8235263824463,32.2436943054199
Sharp-Leadenhall,32.29842318710709,32.372387886047406,31.6480159759521,32.0796585083008
Shipley Hill,32.284178607063495,32.4318294525146,30.8737468719482,31.7281532287598
South Baltimore,32.29277955241931,32.3006324768066,31.9700164794922,32.1167411804199
South Clifton Park,32.819247833234506,32.7003078460693,31.8874931335449,31.9151229858398
Spring Garden Industrial Area,32.0773028238944,32.08590126037595,30.5827159881592,31.7495498657227
Stadium Area,32.49575433216137,32.5026693344116,31.5969200134277,31.9354858398438
Stonewood-Pentwood-Winston,31.76671460966548,31.7791290283203,31.1347904205322,31.6392269134521
Taylor Heights,30.69382274744212,30.7193603515625,28.4753971099854,30.2236633300781
Ten Hills,29.89538585191487,29.7631583213806,27.8044891357422,29.7488327026367
The Orchards,30.64139977470563,30.68602275848385,29.5509166717529,30.2723808288574
Towanda-Grantley,31.772365168398377,31.7919540405273,30.8316860198975,31.5717391967773
Tremont,31.30665670095262,31.2271137237549,30.3174457550049,31.1244373321533
Tuscany-Canterbury,31.005735845717094,31.13335037231445,28.9774971008301,30.3237762451172
Union Square,31.825018748490837,31.8651237487793,30.9150276184082,31.5285663604736
University Of Maryland,32.47149018453244,32.2695579528809,31.4561195373535,31.8680934906006
Unnamed,30.985661500185955,31.16529273986815,28.1849193572998,29.122989654541
Uplands,30.876852062083067,30.9988431930542,27.8441295623779,30.2707939147949
Upper Fells Point,32.6506849420093,32.557634353637695,32.0016326904297,32.382209777832
Upton,32.2373981727955,32.1731147766113,31.0441570281982,31.807596206665
Villages Of Homeland,31.0333540903824,30.9843292236328,30.330493927002,31.1630001068115
Violetville,32.007756289038205,32.02103424072265,31.2437591552734,31.5648937225342
Wakefield,29.574644390819493,29.9276418685913,27.3189868927002,27.7299137115479
Walbrook,31.367306050639694,31.3754425048828,30.3392505645752,30.95871925354
Waltherson,31.399370090300074,31.37276077270505,30.7720832824707,31.0879230499268
Washington Hill,32.97642689539534,32.8399829864502,32.0994987487793,32.1450958251953
Washington Village/Pigtown,32.59689860539239,32.6758995056152,31.4333400726318,32.0913925170898
Waverly,31.919237786375433,31.86928844451905,31.1440238952637,31.3109474182129
West Arlington,31.27021746710647,31.295446395874,30.2460708618164,30.6518325805664
West Forest Park,30.303478255626462,30.6128158569336,27.4893741607666,27.7035160064697
West Hills,31.006141616938173,31.0845007896423,27.7025775909424,30.4944496154785
Westfield,31.45679999062092,31.2913837432861,30.9447593688965,31.1303462982178
Westgate,30.79848693907839,30.9517316818237,28.1959934234619,30.2084426879883
Westport,31.87722071454393,31.88659000396725,30.0573062896729,31.4818496704102
Wilhelm Park,32.17399173623519,32.16721725463865,31.1535034179688,32.011890411377
Wilson Park,31.23940469940656,31.2330484390259,30.7855758666992,31.2020835876465
Winchester,31.53080913496169,31.6097469329834,30.8857765197754,31.3338527679443
Windsor Hills,30.32482426719982,30.612305641174352,28.5588436126709,29.4138526916504
Winston-Govans,31.143099205687157,31.1044855117798,30.8540458679199,30.9310398101807
Woodberry,31.319964093689,31.426287651061998,29.3217391967773,30.264217376709
Woodbourne Heights,31.71037283394998,31.67490911483765,31.2244396209717,31.5566825866699
Woodbourne-McCabe,31.16297146046672,31.156717300415,30.7702598571777,31.1843757629395
Woodmere,32.037917717682355,32.29256153106685,30.494457244873,30.7837467193604
Wrenlane,31.279496963975333,31.274168968200648,31.0945339202881,31.2882137298584
Wyman Park,31.79669579885484,31.8366928100586,30.612133026123,31.169397354126
Wyndhurst,30.829994486710188,30.9330081939697,29.141170501709,30.3887004852295
Yale Heights,31.016352529647644,31.116258144378648,29.7146434783936,30.7337341308594
York-Homeland,31.2202563129568,31.2420063018799,30.9736824035645,31.2223091125488
