geoid10,name,population_2010
245102604013006,"Block 3006, Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",48
245102604013007,"Block 3007, Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",0
245102604013008,"Block 3008, Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",0
245102604013009,"Block 3009, Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",60
245102604013010,"Block 3010, Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",3
245102604021000,"Block 1000, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",52
245102604021001,"Block 1001, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",465
245102604021002,"Block 1002, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",20
245102604021003,"Block 1003, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021004,"Block 1004, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",29
245102604021005,"Block 1005, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",18
245102604021006,"Block 1006, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021007,"Block 1007, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",25
245102604021008,"Block 1008, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",39
245102604021009,"Block 1009, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021010,"Block 1010, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",78
245102604021011,"Block 1011, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",272
245102604021012,"Block 1012, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",24
245102604021013,"Block 1013, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",75
245102604021014,"Block 1014, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",30
245102604021015,"Block 1015, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021016,"Block 1016, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",30
245102604021017,"Block 1017, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",93
245102604021018,"Block 1018, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",71
245102604021019,"Block 1019, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",95
245102604021020,"Block 1020, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",10
245102604021021,"Block 1021, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021022,"Block 1022, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021023,"Block 1023, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604021024,"Block 1024, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",24
245102604021025,"Block 1025, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",46
245102604021026,"Block 1026, Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022000,"Block 2000, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",159
245102604022001,"Block 2001, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",123
245102604022002,"Block 2002, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",54
245102604022003,"Block 2003, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",183
245102604022004,"Block 2004, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022005,"Block 2005, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022006,"Block 2006, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",308
245102604022007,"Block 2007, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",18
245102604022008,"Block 2008, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022009,"Block 2009, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",84
245102604022010,"Block 2010, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",107
245102604022011,"Block 2011, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",2
245102604022012,"Block 2012, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022013,"Block 2013, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022014,"Block 2014, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022015,"Block 2015, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022016,"Block 2016, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022017,"Block 2017, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022018,"Block 2018, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",102
245102604022019,"Block 2019, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022020,"Block 2020, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022021,"Block 2021, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",12
245102604022022,"Block 2022, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022023,"Block 2023, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022024,"Block 2024, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022025,"Block 2025, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604022026,"Block 2026, Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",0
245102604031000,"Block 1000, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",307
245102604031001,"Block 1001, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",16
245102604031002,"Block 1002, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",0
245102604031003,"Block 1003, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",22
245102604031004,"Block 1004, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",31
245102604031005,"Block 1005, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",48
245102604031006,"Block 1006, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",140
245102604031007,"Block 1007, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",78
245102604031008,"Block 1008, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",0
245102604031009,"Block 1009, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",54
245102604031010,"Block 1010, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",82
245102604031011,"Block 1011, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",75
245102604031012,"Block 1012, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",26
245102604031013,"Block 1013, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",88
245102604031014,"Block 1014, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",59
245102604031015,"Block 1015, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",0
245102604031016,"Block 1016, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",46
245102604031017,"Block 1017, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",26
245102604031018,"Block 1018, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",0
245102604031019,"Block 1019, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",101
245102604031020,"Block 1020, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",83
245102604031021,"Block 1021, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",92
245102604031022,"Block 1022, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",0
245102604031023,"Block 1023, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",18
245102604031024,"Block 1024, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",5
245102604031025,"Block 1025, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",21
245102604031026,"Block 1026, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",64
245102604031027,"Block 1027, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",23
245102604031028,"Block 1028, Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",31
245102604032000,"Block 2000, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032001,"Block 2001, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",5
245102604032002,"Block 2002, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032003,"Block 2003, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032004,"Block 2004, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",23
245102604032005,"Block 2005, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032006,"Block 2006, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032007,"Block 2007, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032008,"Block 2008, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032009,"Block 2009, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032010,"Block 2010, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032011,"Block 2011, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032012,"Block 2012, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032013,"Block 2013, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032014,"Block 2014, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032015,"Block 2015, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032016,"Block 2016, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032017,"Block 2017, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032018,"Block 2018, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032019,"Block 2019, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032020,"Block 2020, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032021,"Block 2021, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032022,"Block 2022, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032023,"Block 2023, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032024,"Block 2024, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",8
245102604032025,"Block 2025, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032026,"Block 2026, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032027,"Block 2027, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032028,"Block 2028, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032029,"Block 2029, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032030,"Block 2030, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032031,"Block 2031, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032032,"Block 2032, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032033,"Block 2033, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032034,"Block 2034, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032035,"Block 2035, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",3
245102604032036,"Block 2036, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032037,"Block 2037, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032038,"Block 2038, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032039,"Block 2039, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032040,"Block 2040, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032041,"Block 2041, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032042,"Block 2042, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032043,"Block 2043, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032044,"Block 2044, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032045,"Block 2045, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032046,"Block 2046, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032047,"Block 2047, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032048,"Block 2048, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032049,"Block 2049, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032050,"Block 2050, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032051,"Block 2051, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032052,"Block 2052, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604032053,"Block 2053, Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0
245102604041000,"Block 1000, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041001,"Block 1001, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",1
245102604041002,"Block 1002, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041003,"Block 1003, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041004,"Block 1004, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041005,"Block 1005, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",7
245102604041006,"Block 1006, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041007,"Block 1007, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041008,"Block 1008, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041009,"Block 1009, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041010,"Block 1010, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041011,"Block 1011, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041012,"Block 1012, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041013,"Block 1013, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041014,"Block 1014, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041015,"Block 1015, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041016,"Block 1016, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041017,"Block 1017, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
245102604041018,"Block 1018, Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0
