STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,15_mean
"24","510","080302","2003","245100803022003",Block 2003,G5040,U,"04843",U,S,"14871","0","+39.3066669","-076.5749825",0.017593292557213
"24","510","040200","1009","245100402001009",Block 1009,G5040,U,"04843",U,S,"2311","0","+39.2927699","-076.6252485",0.000000000000000
"24","510","271802","2010","245102718022010",Block 2010,G5040,U,"04843",U,S,"8737","0","+39.3449312","-076.6723095",0.359495959166312
"24","510","160700","5002","245101607005002",Block 5002,G5040,U,"04843",U,S,"3124","0","+39.3048557","-076.6670691",0.056356877323420
"24","510","010200","4011","245100102004011",Block 4011,G5040,U,"04843",U,S,"5851","0","+39.2873107","-076.5732122",0.217168990376981
"24","510","250402","2023","245102504022023",Block 2023,G5040,U,"04843",U,S,"2302","0","+39.2277153","-076.6006104",0.000080684202033
"24","510","280101","1014","245102801011014",Block 1014,G5040,U,"04843",U,S,"2003","0","+39.3598841","-076.7112053",0.020861272537625
"24","510","180300","2011","245101803002011",Block 2011,G5040,U,"04843",U,S,"3444","0","+39.2874587","-076.6348600",0.170790276016512
"24","510","260900","2011","245102609002011",Block 2011,G5040,U,"04843",U,S,"6793","0","+39.2833352","-076.5636057",0.020898870257406
"24","510","270401","3003","245102704013003",Block 3003,G5040,U,"04843",U,S,"16877","0","+39.3415658","-076.5492761",0.414796342477140
"24","510","070300","2007","245100703002007",Block 2007,G5040,U,"04843",U,S,"5862","0","+39.3002671","-076.5870558",0.106581929410273
"24","510","250301","2017","245102503012017",Block 2017,G5040,U,"04843",U,S,"4956","0","+39.2668813","-076.6395288",0.000000000000000
"24","510","271900","2010","245102719002010",Block 2010,G5040,U,"04843",U,S,"7910","0","+39.3562680","-076.6805615",0.315919901344765
"24","510","260302","4016","245102603024016",Block 4016,G5040,U,"04843",U,S,"6467","0","+39.3172726","-076.5645301",0.115347594351143
"24","510","270501","1056","245102705011056",Block 1056,G5040,U,"04843",U,S,"12032","0","+39.3578171","-076.5329341",0.435966334645973
"24","510","270903","1020","245102709031020",Block 1020,G5040,U,"04843",U,S,"30364","0","+39.3408360","-076.5840135",0.058803910469226
"24","510","151200","2008","245101512002008",Block 2008,G5040,U,"04843",U,S,"808","0","+39.3258855","-076.6580550",0.000000000000000
"24","510","280101","2045","245102801012045",Block 2045,G5040,U,"04843",U,S,"7913","0","+39.3488132","-076.6932053",0.040475323790848
"24","510","160700","2004","245101607002004",Block 2004,G5040,U,"04843",U,S,"9049","0","+39.3019127","-076.6649246",0.076698769944760
"24","510","090300","1013","245100903001013",Block 1013,G5040,U,"04843",U,S,"4840","0","+39.3315070","-076.5985875",0.155172413793103
"24","510","250103","4014","245102501034014",Block 4014,G5040,U,"04843",U,S,"38295","0","+39.2726774","-076.6796255",0.107693837991009
"24","510","110100","1000","245101101001000",Block 1000,G5040,U,"04843",U,S,"5256","0","+39.3057136","-076.6127965",0.371968893601979
"24","510","272005","3008","245102720053008",Block 3008,G5040,U,"04843",U,S,"8848","0","+39.3648698","-076.6987193",0.817014665280971
"24","510","090800","2009","245100908002009",Block 2009,G5040,U,"04843",U,S,"5862","0","+39.3145800","-076.5994413",0.082461645746165
"24","510","280102","5015","245102801025015",Block 5015,G5040,U,"04843",U,S,"12442","0","+39.3394631","-076.6952530",0.328941278349284
"24","510","240200","2007","245102402002007",Block 2007,G5040,U,"04843",U,S,"5763","0","+39.2735700","-076.6072037",0.046994147898564
"24","510","250206","2036","245102502062036",Block 2036,G5040,U,"04843",U,S,"51116","0","+39.2585473","-076.6588759",0.162027603531420
"24","510","250303","2012","245102503032012",Block 2012,G5040,U,"04843",U,S,"3495","0","+39.2659608","-076.6518582",0.005449953476007
"24","510","270501","1004","245102705011004",Block 1004,G5040,U,"04843",U,S,"12412","0","+39.3705801","-076.5344511",0.129203433849009
"24","510","130600","1009","245101306001009",Block 1009,G5040,U,"04843",U,S,"6036","0","+39.3242881","-076.6306463",0.066910836847127
"24","510","220100","2030","245102201002030",Block 2030,G5040,U,"04843",U,S,"8468","0","+39.2829099","-076.6167600",0.209353362667749
"24","510","260605","1009","245102606051009",Block 1009,G5040,U,"04843",U,S,"7224","0","+39.2822350","-076.5304347",0.001799555252773
"24","510","220100","2025","245102201002025",Block 2025,G5040,U,"04843",U,S,"903","0","+39.2805620","-076.6175360",0.322663647591601
"24","510","260404","2051","245102604042051",Block 2051,G5040,U,"04843",U,S,"24879","0","+39.3024696","-076.5635263",0.289541102131664
"24","510","150900","4022","245101509004022",Block 4022,G5040,U,"04843",U,S,"7022","0","+39.3034485","-076.6737428",0.593691703160764
"24","510","030200","1044","245100302001044",Block 1044,G5040,U,"04843",U,S,"2169","0","+39.2871932","-076.6045149",0.037354352296093
"24","510","270901","1009","245102709011009",Block 1009,G5040,U,"04843",U,S,"4156","0","+39.3521211","-076.5940540",0.388678992197805
"24","510","260604","2004","245102606042004",Block 2004,G5040,U,"04843",U,S,"12042","0","+39.2810268","-076.5370610",0.160329902633975
"24","510","150600","4010","245101506004010",Block 4010,G5040,U,"04843",U,S,"4894","0","+39.3067821","-076.6677339",0.051323906235171
"24","510","080600","4006","245100806004006",Block 4006,G5040,U,"04843",U,S,"11034","0","+39.3091472","-076.5934304",0.045642070521672
"24","510","270702","2004","245102707022004",Block 2004,G5040,U,"04843",U,S,"3022","0","+39.3672385","-076.5638530",0.006793937717114
"24","510","260605","4012","245102606054012",Block 4012,G5040,U,"04843",U,S,"18717","0","+39.2607270","-076.5332540",0.073220126972466
"24","510","130400","1033","245101304001033",Block 1033,G5040,U,"04843",U,S,"10972","0","+39.3189597","-076.6304363",0.018130086120026
"24","510","270600","1004","245102706001004",Block 1004,G5040,U,"04843",U,S,"6181","0","+39.3563264","-076.5690762",0.389836622427968
"24","510","090100","1006","245100901001006",Block 1006,G5040,U,"04843",U,S,"12214","0","+39.3387508","-076.6024888",0.277831875237733
"24","510","030100","1010","245100301001010",Block 1010,G5040,U,"04843",U,S,"12869","0","+39.2883495","-076.5954169",0.179343156861188
"24","510","160100","2000","245101601002000",Block 2000,G5040,U,"04843",U,S,"2996","0","+39.3004476","-076.6355913",0.062992370200360
"24","510","260605","4010","245102606054010",Block 4010,G5040,U,"04843",U,S,"2240","0","+39.2620332","-076.5299359",0.150165837479270
"24","510","270102","2000","245102701022000",Block 2000,G5040,U,"04843",U,S,"14613","0","+39.3409867","-076.5551912",0.229451183845782
"24","510","060400","2010","245100604002010",Block 2010,G5040,U,"04843",U,S,"9957","0","+39.2947865","-076.5880481",0.134384622562284
"24","510","090400","2000","245100904002000",Block 2000,G5040,U,"04843",U,S,"29053","0","+39.3218849","-076.6069816",0.064999520322343
"24","510","080301","2009","245100803012009",Block 2009,G5040,U,"04843",U,S,"7117","0","+39.3056545","-076.5806078",0.025666131411637
"24","510","280102","1025","245102801021025",Block 1025,G5040,U,"04843",U,S,"8357","0","+39.3470563","-076.7081751",0.378958370396727
"24","510","240100","2026","245102401002026",Block 2026,G5040,U,"04843",U,S,"38377","0","+39.2644938","-076.5787725",0.140973375488407
"24","510","260203","1002","245102602031002",Block 1002,G5040,U,"04843",U,S,"6999","0","+39.3216652","-076.5464124",0.030370203220197
"24","510","010100","3005","245100101003005",Block 3005,G5040,U,"04843",U,S,"4188","0","+39.2802189","-076.5747097",0.214135184897624
"24","510","260605","6160","245102606056160",Block 6160,G5040,U,"04843",U,S,"17521","0","+39.2627831","-076.5620765",0.000000000000000
"24","510","090500","2014","245100905002014",Block 2014,G5040,U,"04843",U,S,"7307","0","+39.3265569","-076.6078193",0.394639474119188
"24","510","260101","1001","245102601011001",Block 1001,G5040,U,"04843",U,S,"828","0","+39.3536377","-076.5311231",0.106082670550017
"24","510","250103","4032","245102501034032",Block 4032,G5040,U,"04843",U,S,"8701","0","+39.2717862","-076.6882518",0.061384870001602
"24","510","020200","1008","245100202001008",Block 1008,G5040,U,"04843",U,S,"4963","0","+39.2907794","-076.5935380",0.126256481290830
"24","510","270401","1034","245102704011034",Block 1034,G5040,U,"04843",U,S,"3033","0","+39.3440341","-076.5436190",0.139963844716120
"24","510","151200","3008","245101512003008",Block 3008,G5040,U,"04843",U,S,"16774","0","+39.3300515","-076.6632115",0.363678153280386
"24","510","150600","2004","245101506002004",Block 2004,G5040,U,"04843",U,S,"13453","0","+39.3067376","-076.6626858",0.438593341022259
"24","510","151300","2007","245101513002007",Block 2007,G5040,U,"04843",U,S,"13112","0","+39.3380445","-076.6621161",0.184944804228605
"24","510","030100","2010","245100301002010",Block 2010,G5040,U,"04843",U,S,"2358","0","+39.2920188","-076.5975550",0.251861482094315
"24","510","260302","6014","245102603026014",Block 6014,G5040,U,"04843",U,S,"2894","0","+39.3161755","-076.5726135",0.023914997431947
"24","510","271102","1020","245102711021020",Block 1020,G5040,U,"04843",U,S,"30473","0","+39.3418427","-076.6233668",0.746257781680050
"24","510","080301","3013","245100803013013",Block 3013,G5040,U,"04843",U,S,"1946","0","+39.3049925","-076.5839182",0.088669245093826
"24","510","090300","3002","245100903003002",Block 3002,G5040,U,"04843",U,S,"4207","0","+39.3335607","-076.6004324",0.366283440194561
"24","510","272006","1016","245102720061016",Block 1016,G5040,U,"04843",U,S,"6931","0","+39.3548673","-076.6993998",0.112844848387356
"24","510","280102","2000","245102801022000",Block 2000,G5040,U,"04843",U,S,"11441","0","+39.3394696","-076.6905299",0.301038596149317
"24","510","250203","1017","245102502031017",Block 1017,G5040,U,"04843",U,S,"7012","0","+39.2514297","-076.6191041",0.358962807891564
"24","510","080200","2011","245100802002011",Block 2011,G5040,U,"04843",U,S,"4665","0","+39.3106143","-076.5849104",0.148544230692636
"24","510","120201","2013","245101202012013",Block 2013,G5040,U,"04843",U,S,"18129","0","+39.3241420","-076.6124590",0.234615226927965
"24","510","270902","1009","245102709021009",Block 1009,G5040,U,"04843",U,S,"11348","0","+39.3540115","-076.5816403",0.116959351590323
"24","510","260201","4010","245102602014010",Block 4010,G5040,U,"04843",U,S,"741","0","+39.3262960","-076.5460800",0.137542277339346
"24","510","270903","3004","245102709033004",Block 3004,G5040,U,"04843",U,S,"3957","0","+39.3456306","-076.5918076",0.106107210782127
"24","510","271200","4029","245102712004029",Block 4029,G5040,U,"04843",U,S,"5671","0","+39.3566548","-076.6210038",0.680691406570001
"24","510","270901","3016","245102709013016",Block 3016,G5040,U,"04843",U,S,"7809","0","+39.3459965","-076.5967288",0.182860814010208
"24","510","270600","4010","245102706004010",Block 4010,G5040,U,"04843",U,S,"29196","0","+39.3586091","-076.5601261",0.322339112061504
"24","510","271801","1001","245102718011001",Block 1001,G5040,U,"04843",U,S,"18243","0","+39.3493122","-076.6783835",0.128322392377150
"24","510","260605","6170","245102606056170",Block 6170,G5040,U,"04843",U,S,"18647","0","+39.2597618","-076.5620814",0.058030375508252
"24","510","270600","5002","245102706005002",Block 5002,G5040,U,"04843",U,S,"9893","0","+39.3633490","-076.5651759",0.163564653958118
"24","510","150800","5004","245101508005004",Block 5004,G5040,U,"04843",U,S,"11324","0","+39.3196712","-076.6800999",0.379413888159622
"24","510","151300","3007","245101513003007",Block 3007,G5040,U,"04843",U,S,"2729","0","+39.3376795","-076.6631947",0.141991283029147
"24","510","250401","1005","245102504011005",Block 1005,G5040,U,"04843",U,S,"11107","0","+39.2402328","-076.6011545",0.250495604386412
"24","510","270301","3001","245102703013001",Block 3001,G5040,U,"04843",U,S,"6267","0","+39.3473901","-076.5732319",0.298048982980490
"24","510","200701","5000","245102007015000",Block 5000,G5040,U,"04843",U,S,"3092","0","+39.2939840","-076.6769692",0.031059445495780
"24","510","200200","2004","245102002002004",Block 2004,G5040,U,"04843",U,S,"8206","0","+39.2890677","-076.6508446",0.129051980842608
"24","510","151000","1005","245101510001005",Block 1005,G5040,U,"04843",U,S,"10300","0","+39.3392337","-076.6799688",0.018939052325896
"24","510","150600","5007","245101506005007",Block 5007,G5040,U,"04843",U,S,"3525","0","+39.3098340","-076.6713941",0.048154981549815
"24","510","180300","1019","245101803001019",Block 1019,G5040,U,"04843",U,S,"7263","0","+39.2879743","-076.6345071",0.224898622286467
"24","510","130804","2015","245101308042015",Block 2015,G5040,U,"04843",U,S,"8372","0","+39.3308212","-076.6401400",0.312586690930880
"24","510","080302","1011","245100803021011",Block 1011,G5040,U,"04843",U,S,"4406","0","+39.3077531","-076.5741150",0.164421110337993
"24","510","040100","1074","245100401001074",Block 1074,G5040,U,"04843",U,S,"17267","0","+39.2869254","-076.6200966",0.097563863163050
"24","510","040100","1077","245100401001077",Block 1077,G5040,U,"04843",U,S,"15326","0","+39.2871015","-076.6156111",0.072211007450246
"24","510","260605","6134","245102606056134",Block 6134,G5040,U,"04843",U,S,"2040","0","+39.2614335","-076.5478740",0.003505577054405
"24","510","271600","4010","245102716004010",Block 4010,G5040,U,"04843",U,S,"21761","0","+39.3415217","-076.6714115",0.322970122872781
"24","510","250500","2053","245102505002053",Block 2053,G5040,U,"04843",U,S,"15426","0","+39.2127359","-076.5877721",0.382290054266974
"24","510","150702","3007","245101507023007",Block 3007,G5040,U,"04843",U,S,"14695","0","+39.3116307","-076.6718141",0.341583688952110
"24","510","250206","2024","245102502062024",Block 2024,G5040,U,"04843",U,S,"1460","0","+39.2566065","-076.6617668",0.000000000000000
"24","510","260403","1013","245102604031013",Block 1013,G5040,U,"04843",U,S,"2386","0","+39.3270551","-076.5313549",0.081448316137824
"24","510","271801","3013","245102718013013",Block 3013,G5040,U,"04843",U,S,"2802","0","+39.3487295","-076.6857879",0.217473474801061
"24","510","150800","3029","245101508003029",Block 3029,G5040,U,"04843",U,S,"2177","0","+39.3141475","-076.6772153",0.117428608016391
"24","510","270200","2008","245102702002008",Block 2008,G5040,U,"04843",U,S,"9972","0","+39.3383408","-076.5761110",0.817980229015457
"24","510","260301","4001","245102603014001",Block 4001,G5040,U,"04843",U,S,"3871","0","+39.3240240","-076.5689823",0.154016141429669
"24","510","271200","6032","245102712006032",Block 6032,G5040,U,"04843",U,S,"10518","0","+39.3634497","-076.6283798",0.834884665654032
"24","510","250206","1018","245102502061018",Block 1018,G5040,U,"04843",U,S,"16054","0","+39.2690364","-076.6672285",0.313347840177786
"24","510","130805","1027","245101308051027",Block 1027,G5040,U,"04843",U,S,"12799","0","+39.3485115","-076.6567010",0.424832853005016
"24","510","260102","1003","245102601021003",Block 1003,G5040,U,"04843",U,S,"3108","0","+39.3355375","-076.5303919",0.161165919282511
"24","510","260605","2034","245102606052034",Block 2034,G5040,U,"04843",U,S,"4221","0","+39.2734726","-076.5412334",0.043071573201866
"24","510","260301","5023","245102603015023",Block 5023,G5040,U,"04843",U,S,"6785","0","+39.3190934","-076.5690867",0.116127795352149
"24","510","090300","1015","245100903001015",Block 1015,G5040,U,"04843",U,S,"7252","0","+39.3311461","-076.5968683",0.172052659240364
"24","510","090800","3008","245100908003008",Block 3008,G5040,U,"04843",U,S,"7311","0","+39.3148080","-076.6088309",0.067686477963429
"24","510","090300","1018","245100903001018",Block 1018,G5040,U,"04843",U,S,"6261","0","+39.3305487","-076.5955134",0.263716656258364
"24","510","271900","1000","245102719001000",Block 1000,G5040,U,"04843",U,S,"43606","0","+39.3629320","-076.6734194",0.617564023071531
"24","510","110200","1047","245101102001047",Block 1047,G5040,U,"04843",U,S,"10446","0","+39.3003896","-076.6146828",0.148524362691904
"24","510","080302","4017","245100803024017",Block 4017,G5040,U,"04843",U,S,"5173","0","+39.3066212","-076.5759563",0.039238574122295
"24","510","271900","4016","245102719004016",Block 4016,G5040,U,"04843",U,S,"8088","0","+39.3518064","-076.6895102",0.323902080389657
"24","510","240100","2039","245102401002039",Block 2039,G5040,U,"04843",U,S,"10803","0","+39.2647140","-076.5909932",0.000000000000000
"24","510","270805","5022","245102708055022",Block 5022,G5040,U,"04843",U,S,"333","0","+39.3614178","-076.6099628",0.000000000000000
